Retailer,"Retailer ID",invoice_date,Region,State,City,Product,category,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
"Foot Locker",1185732,2020-11-13,Midwest,Minnesota,Minneapolis,"Women's ","Athletic Footwear",40.00,50,20000.00,7000.00,0.35,In-store
"Foot Locker",1185732,2020-11-14,Midwest,Minnesota,Minneapolis,"Men's ",Apparel,55.00,75,41250.00,12375.00,0.30,In-store
"Foot Locker",1185732,2020-11-15,Midwest,Minnesota,Minneapolis,"Women's ",Apparel,60.00,175,105000.00,47250.00,0.45,In-store
"Foot Locker",1185732,2020-11-16,Midwest,Minnesota,Minneapolis,"Men's ","Street Footwear",45.00,425,191250.00,66937.50,0.35,Outlet
"Foot Locker",1185732,2020-11-17,Midwest,Minnesota,Minneapolis,"Men's ","Athletic Footwear",40.00,175,70000.00,21000.00,0.30,Outlet
"Foot Locker",1185732,2020-11-18,Midwest,Minnesota,Minneapolis,"Women's ","Street Footwear",35.00,175,61250.00,18375.00,0.30,Outlet
"Foot Locker",1185732,2020-11-19,Midwest,Minnesota,Minneapolis,"Women's ","Athletic Footwear",35.00,150,52500.00,18375.00,0.35,Outlet
"Foot Locker",1185732,2020-11-20,Midwest,Minnesota,Minneapolis,"Men's ",Apparel,50.00,150,75000.00,22500.00,0.30,Outlet
"Foot Locker",1185732,2020-11-21,Midwest,Minnesota,Minneapolis,"Women's ",Apparel,55.00,325,178750.00,80437.50,0.45,Outlet
"Foot Locker",1185732,2020-11-22,Midwest,Minnesota,Minneapolis,"Men's ","Street Footwear",50.00,550,275000.00,96250.00,0.35,Outlet
"Foot Locker",1185732,2020-11-23,Midwest,Minnesota,Minneapolis,"Men's ","Athletic Footwear",45.00,300,135000.00,40500.00,0.30,Outlet
"Foot Locker",1185732,2020-11-24,Midwest,Minnesota,Minneapolis,"Women's ","Street Footwear",40.00,225,90000.00,27000.00,0.30,Outlet
"Foot Locker",1185732,2020-11-25,Midwest,Minnesota,Minneapolis,"Women's ","Athletic Footwear",40.00,175,70000.00,24500.00,0.35,Outlet
"Foot Locker",1185732,2020-11-26,Midwest,Minnesota,Minneapolis,"Men's ",Apparel,50.00,200,100000.00,30000.00,0.30,Outlet
"Foot Locker",1185732,2020-11-27,Midwest,Minnesota,Minneapolis,"Women's ",Apparel,55.00,375,206250.00,92812.50,0.45,Outlet
"Foot Locker",1185732,2020-11-28,Midwest,Minnesota,Minneapolis,"Men's ","Street Footwear",50.00,525,262500.00,91875.00,0.35,Outlet
"Foot Locker",1185732,2020-11-29,Midwest,Minnesota,Minneapolis,"Men's ","Athletic Footwear",45.00,300,135000.00,40500.00,0.30,Outlet
"Foot Locker",1185732,2020-11-30,Midwest,Minnesota,Minneapolis,"Women's ","Street Footwear",40.00,225,90000.00,27000.00,0.30,Outlet
"Foot Locker",1185732,2020-12-01,Midwest,Minnesota,Minneapolis,"Women's ","Athletic Footwear",35.00,175,61250.00,21437.50,0.35,Outlet
"Foot Locker",1185732,2020-12-02,Midwest,Minnesota,Minneapolis,"Men's ",Apparel,45.00,150,67500.00,20250.00,0.30,Outlet
"Foot Locker",1185732,2020-12-03,Midwest,Minnesota,Minneapolis,"Women's ",Apparel,50.00,325,162500.00,73125.00,0.45,Outlet
"Foot Locker",1185732,2020-12-04,Midwest,Minnesota,Minneapolis,"Men's ","Street Footwear",45.00,450,202500.00,70875.00,0.35,Outlet
"Foot Locker",1185732,2020-12-05,Midwest,Minnesota,Minneapolis,"Men's ","Athletic Footwear",40.00,250,100000.00,30000.00,0.30,Outlet
"Foot Locker",1185732,2020-12-06,Midwest,Minnesota,Minneapolis,"Women's ","Street Footwear",25.00,150,37500.00,11250.00,0.30,Outlet
"Foot Locker",1185732,2020-12-07,Midwest,Minnesota,Minneapolis,"Women's ","Athletic Footwear",25.00,125,31250.00,10937.50,0.35,Outlet
"Foot Locker",1185732,2020-12-08,Midwest,Minnesota,Minneapolis,"Men's ",Apparel,35.00,125,43750.00,13125.00,0.30,Outlet
"Foot Locker",1185732,2020-12-09,Midwest,Minnesota,Minneapolis,"Women's ",Apparel,40.00,200,80000.00,36000.00,0.45,Outlet
"Foot Locker",1185732,2020-12-10,Midwest,Minnesota,Minneapolis,"Men's ","Street Footwear",45.00,375,168750.00,59062.50,0.35,Outlet
"Foot Locker",1185732,2020-12-11,Midwest,Minnesota,Minneapolis,"Men's ","Athletic Footwear",35.00,200,70000.00,21000.00,0.30,Outlet
"Foot Locker",1185732,2020-12-12,Midwest,Minnesota,Minneapolis,"Women's ","Street Footwear",35.00,100,35000.00,10500.00,0.30,Outlet
"Foot Locker",1185732,2020-12-13,Midwest,Minnesota,Minneapolis,"Women's ","Athletic Footwear",35.00,75,26250.00,9187.50,0.35,Outlet
"Foot Locker",1185732,2020-12-14,Midwest,Minnesota,Minneapolis,"Men's ",Apparel,45.00,75,33750.00,10125.00,0.30,Outlet
"Foot Locker",1185732,2020-12-15,Midwest,Minnesota,Minneapolis,"Women's ",Apparel,50.00,200,100000.00,45000.00,0.45,Outlet
"Foot Locker",1185732,2020-12-16,Midwest,Minnesota,Minneapolis,"Men's ","Street Footwear",50.00,350,175000.00,61250.00,0.35,Outlet
"Foot Locker",1185732,2020-12-17,Midwest,Minnesota,Minneapolis,"Men's ","Athletic Footwear",40.00,200,80000.00,24000.00,0.30,Outlet
"Foot Locker",1185732,2020-12-18,Midwest,Minnesota,Minneapolis,"Women's ","Street Footwear",40.00,145,58000.00,17400.00,0.30,Outlet
"Foot Locker",1185732,2020-12-19,Midwest,Minnesota,Minneapolis,"Women's ","Athletic Footwear",40.00,150,60000.00,21000.00,0.35,Outlet
"Foot Locker",1185732,2020-12-20,Midwest,Minnesota,Minneapolis,"Men's ",Apparel,55.00,125,68750.00,20625.00,0.30,Outlet
"Foot Locker",1185732,2020-12-21,Midwest,Minnesota,Minneapolis,"Women's ",Apparel,60.00,225,135000.00,60750.00,0.45,Outlet
"Foot Locker",1185732,2020-12-22,Midwest,Minnesota,Minneapolis,"Men's ","Street Footwear",55.00,475,261250.00,91437.50,0.35,Outlet
"Foot Locker",1185732,2020-12-23,Midwest,Minnesota,Minneapolis,"Men's ","Athletic Footwear",45.00,275,123750.00,37125.00,0.30,Outlet
"Foot Locker",1185732,2020-12-24,Midwest,Minnesota,Minneapolis,"Women's ","Street Footwear",45.00,225,101250.00,30375.00,0.30,Outlet
"Foot Locker",1185732,2020-12-25,Midwest,Minnesota,Minneapolis,"Women's ","Athletic Footwear",45.00,175,78750.00,27562.50,0.35,Outlet
"Foot Locker",1185732,2020-12-26,Midwest,Minnesota,Minneapolis,"Men's ",Apparel,55.00,175,96250.00,28875.00,0.30,Outlet
"Foot Locker",1185732,2020-12-27,Midwest,Minnesota,Minneapolis,"Women's ",Apparel,60.00,275,165000.00,74250.00,0.45,Outlet
Kohl's,1189833,2020-12-28,Midwest,Minnesota,Minneapolis,"Men's ","Street Footwear",35.00,475,166250.00,74812.50,0.45,Outlet
Kohl's,1189833,2020-12-29,Midwest,Minnesota,Minneapolis,"Men's ","Athletic Footwear",45.00,475,213750.00,64125.00,0.30,Outlet
Kohl's,1189833,2020-12-30,Midwest,Minnesota,Minneapolis,"Women's ","Street Footwear",45.00,475,213750.00,96187.50,0.45,Outlet
Kohl's,1189833,2020-12-31,Midwest,Minnesota,Minneapolis,"Women's ","Athletic Footwear",45.00,325,146250.00,58500.00,0.40,Outlet
Kohl's,1189833,2021-01-01,Midwest,Montana,Billings,"Men's ",Apparel,50.00,275,137500.00,82500.00,0.60,Outlet
Kohl's,1189833,2021-01-02,Midwest,Montana,Billings,"Women's ",Apparel,45.00,475,213750.00,53437.50,0.25,Outlet
Kohl's,1189833,2021-01-03,Midwest,Montana,Billings,"Men's ","Street Footwear",35.00,525,183750.00,82687.50,0.45,Outlet
Kohl's,1189833,2021-01-04,Midwest,Montana,Billings,"Men's ","Athletic Footwear",45.00,425,191250.00,57375.00,0.30,Outlet
Kohl's,1189833,2021-01-05,Midwest,Montana,Billings,"Women's ","Street Footwear",45.00,450,202500.00,91125.00,0.45,Outlet
Kohl's,1189833,2021-01-06,Midwest,Montana,Billings,"Women's ","Athletic Footwear",45.00,300,135000.00,54000.00,0.40,Outlet
Kohl's,1189833,2021-01-07,Midwest,Montana,Billings,"Men's ",Apparel,50.00,225,112500.00,67500.00,0.60,Outlet
Kohl's,1189833,2021-01-08,Midwest,Montana,Billings,"Women's ",Apparel,45.00,425,191250.00,47812.50,0.25,Outlet
Kohl's,1189833,2021-01-09,Midwest,Montana,Billings,"Men's ","Street Footwear",35.00,575,201250.00,90562.50,0.45,Outlet
Kohl's,1189833,2021-01-10,Midwest,Montana,Billings,"Men's ","Athletic Footwear",45.00,425,191250.00,57375.00,0.30,Outlet
Kohl's,1189833,2021-01-11,Midwest,Montana,Billings,"Women's ","Street Footwear",45.00,425,191250.00,86062.50,0.45,Outlet
Kohl's,1189833,2021-01-12,Midwest,Montana,Billings,"Women's ","Athletic Footwear",45.00,325,146250.00,58500.00,0.40,Outlet
Kohl's,1189833,2021-01-13,Midwest,Montana,Billings,"Men's ",Apparel,50.00,200,100000.00,60000.00,0.60,Outlet
Kohl's,1189833,2021-01-14,Midwest,Montana,Billings,"Women's ",Apparel,45.00,400,180000.00,45000.00,0.25,Outlet
Kohl's,1189833,2021-01-15,Midwest,Montana,Billings,"Men's ","Street Footwear",45.00,575,258750.00,116437.50,0.45,Outlet
Kohl's,1189833,2021-01-16,Midwest,Montana,Billings,"Men's ","Athletic Footwear",45.00,375,168750.00,50625.00,0.30,Outlet
Kohl's,1189833,2021-01-17,Midwest,Montana,Billings,"Women's ","Street Footwear",45.00,400,180000.00,81000.00,0.45,Outlet
Kohl's,1189833,2021-01-18,Midwest,Montana,Billings,"Women's ","Athletic Footwear",40.00,300,120000.00,48000.00,0.40,Outlet
Kohl's,1189833,2021-01-19,Midwest,Montana,Billings,"Men's ",Apparel,45.00,200,90000.00,54000.00,0.60,Outlet
Kohl's,1189833,2021-01-20,Midwest,Montana,Billings,"Women's ",Apparel,60.00,375,225000.00,56250.00,0.25,Outlet
Kohl's,1189833,2021-01-21,Midwest,Montana,Billings,"Men's ","Street Footwear",40.00,575,230000.00,103500.00,0.45,Outlet
Kohl's,1189833,2021-01-22,Midwest,Montana,Billings,"Men's ","Athletic Footwear",45.00,425,191250.00,57375.00,0.30,Outlet
Kohl's,1189833,2021-01-23,Midwest,Montana,Billings,"Women's ","Street Footwear",45.00,425,191250.00,86062.50,0.45,Outlet
Kohl's,1189833,2021-01-24,Midwest,Montana,Billings,"Women's ","Athletic Footwear",40.00,325,130000.00,52000.00,0.40,Outlet
Kohl's,1189833,2021-01-25,Midwest,Montana,Billings,"Men's ",Apparel,45.00,225,101250.00,60750.00,0.60,Outlet
Kohl's,1189833,2021-01-26,Midwest,Montana,Billings,"Women's ",Apparel,60.00,400,240000.00,60000.00,0.25,Outlet
Kohl's,1189833,2021-01-27,Midwest,Montana,Billings,"Men's ","Street Footwear",40.00,675,270000.00,121500.00,0.45,Outlet
Kohl's,1189833,2021-01-28,Midwest,Montana,Billings,"Men's ","Athletic Footwear",45.00,525,236250.00,70875.00,0.30,Outlet
Kohl's,1189833,2021-01-29,Midwest,Montana,Billings,"Women's ","Street Footwear",45.00,550,247500.00,111375.00,0.45,Outlet
Kohl's,1189833,2021-01-30,Midwest,Montana,Billings,"Women's ","Athletic Footwear",40.00,425,170000.00,68000.00,0.40,Outlet
Kohl's,1189833,2021-01-31,Midwest,Montana,Billings,"Men's ",Apparel,45.00,300,135000.00,81000.00,0.60,Outlet
Kohl's,1189833,2021-02-01,Midwest,Montana,Billings,"Women's ",Apparel,60.00,600,360000.00,90000.00,0.25,Outlet
Kohl's,1189833,2021-02-02,Midwest,Montana,Billings,"Men's ","Street Footwear",40.00,750,300000.00,135000.00,0.45,Outlet
Kohl's,1189833,2021-02-03,Midwest,Montana,Billings,"Men's ","Athletic Footwear",45.00,600,270000.00,81000.00,0.30,Outlet
Kohl's,1189833,2021-02-04,Midwest,Montana,Billings,"Women's ","Street Footwear",45.00,550,247500.00,111375.00,0.45,Outlet
Kohl's,1189833,2021-02-05,Midwest,Montana,Billings,"Women's ","Athletic Footwear",40.00,450,180000.00,72000.00,0.40,Outlet
Kohl's,1189833,2021-02-06,Midwest,Montana,Billings,"Men's ",Apparel,45.00,475,213750.00,128250.00,0.60,Outlet
Kohl's,1189833,2021-02-07,Midwest,Montana,Billings,"Women's ",Apparel,60.00,475,285000.00,71250.00,0.25,Outlet
Kohl's,1189833,2021-02-08,Midwest,Montana,Billings,"Men's ","Street Footwear",45.00,675,303750.00,136687.50,0.45,Outlet
Kohl's,1189833,2021-02-09,Midwest,Montana,Billings,"Men's ","Athletic Footwear",55.00,625,343750.00,103125.00,0.30,Outlet
Kohl's,1189833,2021-02-10,Midwest,Montana,Billings,"Women's ","Street Footwear",50.00,500,250000.00,112500.00,0.45,Outlet
Kohl's,1189833,2021-02-11,Midwest,Montana,Billings,"Women's ","Athletic Footwear",45.00,425,191250.00,76500.00,0.40,Outlet
Kohl's,1189833,2021-02-12,Midwest,Montana,Billings,"Men's ",Apparel,55.00,425,233750.00,140250.00,0.60,Outlet
Kohl's,1189833,2021-02-13,Midwest,Montana,Billings,"Women's ",Apparel,60.00,400,240000.00,60000.00,0.25,Outlet
Kohl's,1189833,2021-02-14,Midwest,Montana,Billings,"Men's ","Street Footwear",45.00,600,270000.00,121500.00,0.45,Outlet
Kohl's,1189833,2021-02-15,Midwest,Montana,Billings,"Men's ","Athletic Footwear",50.00,600,300000.00,90000.00,0.30,Outlet
Kohl's,1189833,2021-02-16,Midwest,Montana,Billings,"Women's ","Street Footwear",45.00,450,202500.00,91125.00,0.45,Outlet
Kohl's,1189833,2021-02-17,Midwest,Montana,Billings,"Women's ","Athletic Footwear",45.00,400,180000.00,72000.00,0.40,Outlet
Kohl's,1189833,2021-02-18,Midwest,Montana,Billings,"Men's ",Apparel,55.00,400,220000.00,132000.00,0.60,Outlet
Kohl's,1189833,2021-02-19,Midwest,Montana,Billings,"Women's ",Apparel,60.00,450,270000.00,67500.00,0.25,Outlet
Kohl's,1189833,2021-02-20,Midwest,Montana,Billings,"Men's ","Street Footwear",45.00,550,247500.00,111375.00,0.45,Outlet
Kohl's,1189833,2021-02-21,Midwest,Montana,Billings,"Men's ","Athletic Footwear",50.00,550,275000.00,82500.00,0.30,Outlet
Kohl's,1189833,2021-02-22,Midwest,Montana,Billings,"Women's ","Street Footwear",45.00,400,180000.00,81000.00,0.45,Outlet
Kohl's,1189833,2021-02-23,Midwest,Montana,Billings,"Women's ","Athletic Footwear",45.00,375,168750.00,67500.00,0.40,Outlet
Kohl's,1189833,2021-02-24,Midwest,Montana,Billings,"Men's ",Apparel,55.00,350,192500.00,115500.00,0.60,Outlet
Kohl's,1189833,2021-02-25,Midwest,Montana,Billings,"Women's ",Apparel,60.00,400,240000.00,60000.00,0.25,Outlet
Kohl's,1189833,2021-02-26,Midwest,Montana,Billings,"Men's ","Street Footwear",40.00,575,230000.00,103500.00,0.45,Outlet
Kohl's,1189833,2021-02-27,Midwest,Montana,Billings,"Men's ","Athletic Footwear",45.00,575,258750.00,77625.00,0.30,Outlet
Kohl's,1189833,2021-02-28,Midwest,Montana,Billings,"Women's ","Street Footwear",40.00,425,170000.00,76500.00,0.45,Outlet
Kohl's,1189833,2021-03-01,Midwest,Montana,Billings,"Women's ","Athletic Footwear",40.00,425,170000.00,68000.00,0.40,Outlet
Kohl's,1189833,2021-03-02,Midwest,Montana,Billings,"Men's ",Apparel,55.00,375,206250.00,123750.00,0.60,Outlet
Kohl's,1189833,2021-03-03,Midwest,Montana,Billings,"Women's ",Apparel,60.00,475,285000.00,71250.00,0.25,Outlet
Kohl's,1189833,2021-03-04,Midwest,Montana,Billings,"Men's ","Street Footwear",45.00,675,303750.00,136687.50,0.45,Outlet
Kohl's,1189833,2021-03-05,Midwest,Montana,Billings,"Men's ","Athletic Footwear",50.00,675,337500.00,101250.00,0.30,Outlet
Kohl's,1189833,2021-03-06,Midwest,Montana,Billings,"Women's ","Street Footwear",45.00,475,213750.00,96187.50,0.45,Outlet
Kohl's,1189833,2021-03-07,Midwest,Montana,Billings,"Women's ","Athletic Footwear",45.00,475,213750.00,85500.00,0.40,Outlet
Kohl's,1189833,2021-03-08,Midwest,Montana,Billings,"Men's ",Apparel,55.00,400,220000.00,132000.00,0.60,Outlet
Kohl's,1189833,2021-03-09,Midwest,Montana,Billings,"Women's ",Apparel,60.00,500,300000.00,75000.00,0.25,Outlet
"Sports Direct",1197831,2021-03-10,Midwest,Montana,Billings,"Men's ","Street Footwear",20.00,700,140000.00,49000.00,0.35,Outlet
"Sports Direct",1197831,2021-03-11,Midwest,Montana,Billings,"Men's ","Athletic Footwear",30.00,700,210000.00,73500.00,0.35,Outlet
"Sports Direct",1197831,2021-03-12,Midwest,Montana,Billings,"Women's ","Street Footwear",30.00,500,150000.00,52500.00,0.35,Outlet
"Sports Direct",1197831,2021-03-13,Midwest,Montana,Billings,"Women's ","Athletic Footwear",35.00,500,175000.00,78750.00,0.45,Outlet
"Sports Direct",1197831,2021-03-14,South,Tennessee,Knoxville,"Men's ",Apparel,40.00,350,140000.00,42000.00,0.30,Outlet
"Sports Direct",1197831,2021-03-15,South,Tennessee,Knoxville,"Women's ",Apparel,35.00,500,175000.00,87500.00,0.50,Outlet
"Sports Direct",1197831,2021-03-16,South,Tennessee,Knoxville,"Men's ","Street Footwear",25.00,650,162500.00,56875.00,0.35,Outlet
"Sports Direct",1197831,2021-03-17,South,Tennessee,Knoxville,"Men's ","Athletic Footwear",35.00,625,218750.00,76562.50,0.35,Outlet
"Sports Direct",1197831,2021-03-18,South,Tennessee,Knoxville,"Women's ","Street Footwear",35.00,450,157500.00,55125.00,0.35,Outlet
"Sports Direct",1197831,2021-03-19,South,Tennessee,Knoxville,"Women's ","Athletic Footwear",35.00,400,140000.00,63000.00,0.45,Outlet
"Sports Direct",1197831,2021-03-20,South,Tennessee,Knoxville,"Men's ",Apparel,40.00,275,110000.00,33000.00,0.30,Outlet
"Sports Direct",1197831,2021-03-21,South,Tennessee,Knoxville,"Women's ",Apparel,35.00,475,166250.00,83125.00,0.50,Outlet
"Sports Direct",1197831,2021-03-22,South,Tennessee,Knoxville,"Men's ","Street Footwear",30.00,650,195000.00,78000.00,0.40,Outlet
"Sports Direct",1197831,2021-03-23,South,Tennessee,Knoxville,"Men's ","Athletic Footwear",40.00,650,260000.00,104000.00,0.40,Outlet
"Sports Direct",1197831,2021-03-24,South,Tennessee,Knoxville,"Women's ","Street Footwear",30.00,475,142500.00,57000.00,0.40,Outlet
"Sports Direct",1197831,2021-03-25,South,Tennessee,Knoxville,"Women's ","Athletic Footwear",35.00,375,131250.00,65625.00,0.50,Outlet
"Sports Direct",1197831,2021-03-26,South,Tennessee,Knoxville,"Men's ",Apparel,40.00,275,110000.00,38500.00,0.35,Outlet
"Sports Direct",1197831,2021-03-27,South,Tennessee,Knoxville,"Women's ",Apparel,35.00,425,148750.00,81812.50,0.55,Outlet
"Sports Direct",1197831,2021-03-28,South,Tennessee,Knoxville,"Men's ","Street Footwear",20.00,675,135000.00,54000.00,0.40,Outlet
"Sports Direct",1197831,2021-03-29,South,Tennessee,Knoxville,"Men's ","Athletic Footwear",25.00,675,168750.00,67500.00,0.40,Outlet
"Sports Direct",1197831,2021-03-30,South,Tennessee,Knoxville,"Women's ","Street Footwear",20.00,500,100000.00,40000.00,0.40,Outlet
"Sports Direct",1197831,2021-03-31,South,Tennessee,Knoxville,"Women's ","Athletic Footwear",25.00,400,100000.00,50000.00,0.50,Outlet
"Sports Direct",1197831,2021-04-01,South,Tennessee,Knoxville,"Men's ",Apparel,30.00,300,90000.00,31500.00,0.35,Outlet
"Sports Direct",1197831,2021-04-02,South,Tennessee,Knoxville,"Women's ",Apparel,25.00,575,143750.00,79062.50,0.55,Outlet
"Sports Direct",1197831,2021-04-03,South,Tennessee,Knoxville,"Men's ","Street Footwear",15.00,725,108750.00,43500.00,0.40,Outlet
"Sports Direct",1197831,2021-04-04,South,Tennessee,Knoxville,"Men's ","Athletic Footwear",25.00,750,187500.00,75000.00,0.40,Outlet
"Sports Direct",1197831,2021-04-05,South,Tennessee,Knoxville,"Women's ","Street Footwear",20.00,600,120000.00,48000.00,0.40,Outlet
"Sports Direct",1197831,2021-04-06,South,Tennessee,Knoxville,"Women's ","Athletic Footwear",30.00,525,157500.00,78750.00,0.50,Outlet
"Sports Direct",1197831,2021-04-07,South,Tennessee,Knoxville,"Men's ",Apparel,45.00,425,191250.00,66937.50,0.35,Outlet
"Sports Direct",1197831,2021-04-08,South,Tennessee,Knoxville,"Women's ",Apparel,40.00,775,310000.00,170500.00,0.55,Outlet
"Sports Direct",1197831,2021-04-09,South,Tennessee,Knoxville,"Men's ","Street Footwear",40.00,775,310000.00,124000.00,0.40,Outlet
"Sports Direct",1197831,2021-04-10,South,Tennessee,Knoxville,"Men's ","Athletic Footwear",45.00,775,348750.00,139500.00,0.40,Outlet
"Sports Direct",1197831,2021-04-11,South,Tennessee,Knoxville,"Women's ","Street Footwear",40.00,650,260000.00,104000.00,0.40,Outlet
"Sports Direct",1197831,2021-04-12,South,Tennessee,Knoxville,"Women's ","Athletic Footwear",40.00,600,240000.00,120000.00,0.50,Outlet
"Sports Direct",1197831,2021-04-13,South,Tennessee,Knoxville,"Men's ",Apparel,45.00,500,225000.00,78750.00,0.35,Outlet
"Sports Direct",1197831,2021-04-14,South,Tennessee,Knoxville,"Women's ",Apparel,50.00,875,437500.00,240625.00,0.55,Outlet
"Sports Direct",1197831,2021-04-15,South,Tennessee,Knoxville,"Men's ","Street Footwear",40.00,825,330000.00,148500.00,0.45,Outlet
"Sports Direct",1197831,2021-04-16,South,Tennessee,Knoxville,"Men's ","Athletic Footwear",45.00,825,371250.00,167062.50,0.45,Outlet
"Sports Direct",1197831,2021-04-17,South,Tennessee,Knoxville,"Women's ","Street Footwear",40.00,975,390000.00,175500.00,0.45,Outlet
"Sports Direct",1197831,2021-04-18,South,Tennessee,Knoxville,"Women's ","Athletic Footwear",40.00,575,230000.00,126500.00,0.55,Outlet
"Sports Direct",1197831,2021-04-19,South,Tennessee,Knoxville,"Men's ",Apparel,45.00,550,247500.00,99000.00,0.40,Outlet
"Sports Direct",1197831,2021-04-20,South,Tennessee,Knoxville,"Women's ",Apparel,55.00,825,453750.00,272250.00,0.60,Outlet
"Sports Direct",1197831,2021-04-21,South,Tennessee,Knoxville,"Men's ","Street Footwear",45.00,775,348750.00,156937.50,0.45,Outlet
"Sports Direct",1197831,2021-04-22,South,Tennessee,Knoxville,"Men's ","Athletic Footwear",55.00,775,426250.00,191812.50,0.45,Outlet
"Sports Direct",1197831,2021-04-23,South,Tennessee,Knoxville,"Women's ","Street Footwear",50.00,950,475000.00,213750.00,0.45,Outlet
"Sports Direct",1197831,2021-04-24,South,Tennessee,Knoxville,"Women's ","Athletic Footwear",45.00,475,213750.00,117562.50,0.55,Outlet
"Sports Direct",1197831,2021-04-25,South,Tennessee,Knoxville,"Men's ",Apparel,50.00,475,237500.00,95000.00,0.40,Outlet
"Sports Direct",1197831,2021-04-26,South,Tennessee,Knoxville,"Women's ",Apparel,55.00,725,398750.00,239250.00,0.60,Outlet
"Sports Direct",1197831,2021-04-27,South,Tennessee,Knoxville,"Men's ","Street Footwear",50.00,675,337500.00,151875.00,0.45,Outlet
"Sports Direct",1197831,2021-04-28,South,Tennessee,Knoxville,"Men's ","Athletic Footwear",50.00,625,312500.00,140625.00,0.45,Outlet
"Sports Direct",1197831,2021-04-29,South,Tennessee,Knoxville,"Women's ","Street Footwear",55.00,675,371250.00,167062.50,0.45,Outlet
"Sports Direct",1197831,2021-04-30,South,Tennessee,Knoxville,"Women's ","Athletic Footwear",55.00,400,220000.00,121000.00,0.55,Outlet
"Sports Direct",1197831,2021-05-01,South,Tennessee,Knoxville,"Men's ",Apparel,50.00,400,200000.00,80000.00,0.40,Outlet
"Sports Direct",1197831,2021-05-02,South,Tennessee,Knoxville,"Women's ",Apparel,45.00,625,281250.00,168750.00,0.60,Outlet
"Sports Direct",1197831,2021-05-03,South,Tennessee,Knoxville,"Men's ","Street Footwear",35.00,575,201250.00,90562.50,0.45,Outlet
"Sports Direct",1197831,2021-05-04,South,Tennessee,Knoxville,"Men's ","Athletic Footwear",35.00,575,201250.00,90562.50,0.45,Outlet
"Sports Direct",1197831,2021-05-05,South,Tennessee,Knoxville,"Women's ","Street Footwear",40.00,525,210000.00,94500.00,0.45,Outlet
"Sports Direct",1197831,2021-05-06,South,Tennessee,Knoxville,"Women's ","Athletic Footwear",40.00,375,150000.00,82500.00,0.55,Outlet
"Sports Direct",1197831,2021-05-07,South,Tennessee,Knoxville,"Men's ",Apparel,35.00,350,122500.00,49000.00,0.40,Outlet
"Sports Direct",1197831,2021-05-08,South,Tennessee,Knoxville,"Women's ",Apparel,45.00,525,236250.00,141750.00,0.60,Outlet
"Sports Direct",1197831,2021-05-09,South,Tennessee,Knoxville,"Men's ","Street Footwear",30.00,675,202500.00,91125.00,0.45,Outlet
"Sports Direct",1197831,2021-05-10,South,Tennessee,Knoxville,"Men's ","Athletic Footwear",30.00,675,202500.00,91125.00,0.45,Outlet
"Sports Direct",1197831,2021-05-11,South,Tennessee,Knoxville,"Women's ","Street Footwear",55.00,600,330000.00,148500.00,0.45,Outlet
"Sports Direct",1197831,2021-05-12,South,Tennessee,Knoxville,"Women's ","Athletic Footwear",55.00,475,261250.00,143687.50,0.55,Outlet
"Sports Direct",1197831,2021-05-13,South,Tennessee,Knoxville,"Men's ",Apparel,55.00,450,247500.00,99000.00,0.40,Outlet
"Sports Direct",1197831,2021-05-14,South,Tennessee,Knoxville,"Women's ",Apparel,65.00,650,422500.00,253500.00,0.60,Outlet
"Sports Direct",1197831,2021-05-15,South,Tennessee,Knoxville,"Men's ","Street Footwear",55.00,800,440000.00,198000.00,0.45,Outlet
"Sports Direct",1197831,2021-05-16,South,Tennessee,Knoxville,"Men's ","Athletic Footwear",55.00,800,440000.00,198000.00,0.45,Outlet
